Position,Track Name,Artist,Streams,date,region,id
4,I Love It (& Lil Pump),Kanye West,17555,2018-09-28--2018-10-05,mt,4S8d14HvHb70ImctNgVzQQ
5,Happier,Marshmello,17524,2018-09-28--2018-10-05,mt,2dpaYNEQHiRxtZbfNsse99
6,Falling Down - Bonus Track,Lil Peep,16027,2018-09-28--2018-10-05,mt,0Dn40gxVCMo5TkgS8Ik18Q
7,Quiere Beber,Anuel AA,15129,2018-09-28--2018-10-05,mt,3rPAD722s5FFNnwjC91t7Z
8,Eastside (with Halsey & Khalid),benny blanco,14652,2018-09-28--2018-10-05,mt,0d2iYfpKoM0QCKvcLCkBao
9,Culpables,KAROL G,14295,2018-09-28--2018-10-05,mt,6q8Lb50EtqNeeJXXe8mMAH
10,Vaina Loca,Ozuna,13727,2018-09-28--2018-10-05,mt,48zFZh27QU5qsrBjn4C2FA
11,Hipócrita,Anuel AA,12214,2018-09-28--2018-10-05,mt,6XBjCetHKdO5L9cwMDVffw
12,Electricity (with Dua Lipa),Silk City,12042,2018-09-28--2018-10-05,mt,5N4erncE7kuUccm7zEmwzk
13,Better,Khalid,11416,2018-09-28--2018-10-05,mt,4T3fNx3CgwDRRYgmFCbD4J
14,Be Alright,Dean Lewis,11081,2018-09-28--2018-10-05,mt,3EPXxR3ImUwfayaurPi3cm
15,Cuando Te Besé,Becky G,10952,2018-09-28--2018-10-05,mt,2XXMDz7SPZ4mSFN1PXfHUy
16,Natural,Imagine Dragons,10806,2018-09-28--2018-10-05,mt,4zIO3ilp5HvTeK3HJHxhMP
17,Lucky You (feat. Joyner Lucas),Eminem,10463,2018-09-28--2018-10-05,mt,60SdxE8apGAxMiRrpbmLY0
18,Thunderclouds,Sia,9470,2018-09-28--2018-10-05,mt,5a8RPWgKSmcGBGcffmIrUi
19,Goodbye (feat. Nicki Minaj & Willy William),Jason Derulo,9420,2018-09-28--2018-10-05,mt,5Xn4IyTtW6FUGIUyWjbUHG
20,In My Feelings,Drake,9387,2018-09-28--2018-10-05,mt,2G7V7zsVDxg1yRsu7Ew9RJ
21,Te Boté - Remix,Nio Garcia,9186,2018-09-28--2018-10-05,mt,3V8UKqhEK5zBkBb6d6ub8i
22,Toda - Remix,Alex Rose,9028,2018-09-28--2018-10-05,mt,7nD2JPaxIKUdxd2UWgnaGL
23,breathin,Ariana Grande,9000,2018-09-28--2018-10-05,mt,4OafepJy2teCjYJbvFE60J
24,Beautiful (feat. Camila Cabello),Bazzi,8663,2018-09-28--2018-10-05,mt,4VUwkH455At9kENOfzTqmF
25,Girls Like You (feat. Cardi B),Maroon 5,8319,2018-09-28--2018-10-05,mt,7fa9MBXhVfQ8P8Df9OEbD8
26,No Es Justo,J Balvin,8131,2018-09-28--2018-10-05,mt,5qFeMRz4TvetPmzjre9Dq7
27,I Like It,Cardi B,8007,2018-09-28--2018-10-05,mt,58q2HKrzhC3ozto2nDdN4z
28,Asesina,Brytiago,7943,2018-09-28--2018-10-05,mt,6rbhaJsE4uLzpPf8WYSHDK
29,Lucid Dreams,Juice WRLD,7890,2018-09-28--2018-10-05,mt,0s3nnoMeVWz3989MkNQiRf
30,SICKO MODE,Travis Scott,7806,2018-09-28--2018-10-05,mt,2xLMifQCjDGFmkHkpNLD9h
