Position,Track Name,Artist,Streams,date,region,id
181,Starboy,The Weeknd,5606,2018-09-21--2018-09-28,ro,7MXVkk9YMctZqd1Srtv4MB
182,OTW,Khalid,5567,2018-09-21--2018-09-28,ro,6Hgh47WXVKtXN5zGOu0hjI
183,Doamne Ajută!,Grasu XXL,5535,2018-09-21--2018-09-28,ro,3Sg7TfJDzH52QPMzIfEW8m
184,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,5526,2018-09-21--2018-09-28,ro,4e4fqjx0Izh4svvTef1z7e
185,Wasted (feat. Lil Uzi Vert),Juice WRLD,5497,2018-09-21--2018-09-28,ro,3obgSF06ki98lYNLNq5vCB
186,I Fall Apart,Post Malone,5483,2018-09-21--2018-09-28,ro,75ZvA4QfFiZvzhj2xkaWAh
187,Revenge,XXXTENTACION,5446,2018-09-21--2018-09-28,ro,5TXDeTFVRVY7Cvt0Dw4vWW
188,Spune-Mi Tot,Grasu XXL,5436,2018-09-21--2018-09-28,ro,0x0vqO22dd2eVwmJ72WP5b
189,IDOL,BTS,5376,2018-09-21--2018-09-28,ro,2AIWoHr9DF6y4KALCBKWQS
190,Creep On Me,GASHI,5370,2018-09-21--2018-09-28,ro,1MUL6DO2gVimj2YrVedubd
191,Impar,Mark Stam,5344,2018-09-21--2018-09-28,ro,2lqmWhctSrWFscsnY5r32P
192,Hydra,TRISHES,5343,2018-09-21--2018-09-28,ro,5m98S8mqF0ALNUg2G6B7Md
193,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)",Famous Dex,5340,2018-09-21--2018-09-28,ro,0n22yqkitWec0PV6tibWEO
194,Magic In The Hamptons (feat. Lil Yachty),Social House,5334,2018-09-21--2018-09-28,ro,2Yer0p7uB2lVBUAtANuuQp
195,DNA.,Kendrick Lamar,5324,2018-09-21--2018-09-28,ro,6HZILIRieu8S0iqY8kIKhj
196,Let Me Down Slowly,Alec Benjamin,5305,2018-09-21--2018-09-28,ro,2uaiyLKnYvazyfR0Ky3Kbk
197,Arde,ADDA,5276,2018-09-21--2018-09-28,ro,69kEDvksdHThgxZl4INQJQ
198,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,5261,2018-09-21--2018-09-28,ro,51rXHuKN8Loc4sUlKPODgH
199,Sin (feat. Jaden Smith),Young Thug,5232,2018-09-21--2018-09-28,ro,1Jl21sidRpEdlVBvYbssLx
200,Happier,Ed Sheeran,5221,2018-09-21--2018-09-28,ro,2RttW7RAu5nOAfq6YFvApB
1,I Love It (& Lil Pump),Kanye West,46375,2018-09-28--2018-10-05,ro,4S8d14HvHb70ImctNgVzQQ
2,Falling Down - Bonus Track,Lil Peep,37887,2018-09-28--2018-10-05,ro,0Dn40gxVCMo5TkgS8Ik18Q
3,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,37367,2018-09-28--2018-10-05,ro,4w8niZpiMy6qz1mntFA5uM
4,Lucky You (feat. Joyner Lucas),Eminem,34315,2018-09-28--2018-10-05,ro,60SdxE8apGAxMiRrpbmLY0
5,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,31228,2018-09-28--2018-10-05,ro,0dbTQYW3Ad1FTzIA9t90E8
6,Don't Cry (feat. XXXTENTACION),Lil Wayne,27660,2018-09-28--2018-10-05,ro,5BQrp63SHCVf4bzCzJePne
7,Promises (with Sam Smith),Calvin Harris,27396,2018-09-28--2018-10-05,ro,5N5k9nd479b1xpDZ4usjrg
8,SICKO MODE,Travis Scott,26866,2018-09-28--2018-10-05,ro,2xLMifQCjDGFmkHkpNLD9h
9,In My Mind,Dynoro,26535,2018-09-28--2018-10-05,ro,0E9ZjEAyAwOXZ7wJC0PD33
10,Moonlight,XXXTENTACION,25641,2018-09-28--2018-10-05,ro,0JP9xo3adEtGSdUEISiszL
11,Eastside (with Halsey & Khalid),benny blanco,25114,2018-09-28--2018-10-05,ro,0d2iYfpKoM0QCKvcLCkBao
12,Happier,Marshmello,24323,2018-09-28--2018-10-05,ro,2dpaYNEQHiRxtZbfNsse99
13,Killshot,Eminem,24174,2018-09-28--2018-10-05,ro,1jo3TwNGCXfNdB5uba3ZVv
14,SAD!,XXXTENTACION,22511,2018-09-28--2018-10-05,ro,3ee8Jmje8o58CHK66QrVC2
15,Better,Khalid,21241,2018-09-28--2018-10-05,ro,4T3fNx3CgwDRRYgmFCbD4J
16,Natural,Imagine Dragons,20890,2018-09-28--2018-10-05,ro,4zIO3ilp5HvTeK3HJHxhMP
17,Electricity (with Dua Lipa),Silk City,20370,2018-09-28--2018-10-05,ro,5N4erncE7kuUccm7zEmwzk
18,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,20044,2018-09-28--2018-10-05,ro,2E124GmJRnBJuXbTb4cPUB
19,In My Feelings,Drake,19951,2018-09-28--2018-10-05,ro,2G7V7zsVDxg1yRsu7Ew9RJ
20,Wake Up in the Sky,Gucci Mane,18945,2018-09-28--2018-10-05,ro,0QIjsbm2fh1cJ45XO9eGqq
21,Be Alright,Dean Lewis,18824,2018-09-28--2018-10-05,ro,3EPXxR3ImUwfayaurPi3cm
22,The Ringer,Eminem,18233,2018-09-28--2018-10-05,ro,2jt2WxXMCD4zjACthkJQVE
23,Thunderclouds,Sia,18170,2018-09-28--2018-10-05,ro,5a8RPWgKSmcGBGcffmIrUi
24,No Stylist,French Montana,18147,2018-09-28--2018-10-05,ro,04MLEeAMuV9IlHEsD8vF6A
25,Taste (feat. Offset),Tyga,18104,2018-09-28--2018-10-05,ro,5IaHrVsrferBYDm0bDyABy
26,Nonstop,Drake,17922,2018-09-28--2018-10-05,ro,0TlLq3lA83rQOYtrqBqSct
27,Fall,Eminem,17522,2018-09-28--2018-10-05,ro,58QhkbaAkLFnn7JwAnAato
28,Better Now,Post Malone,17186,2018-09-28--2018-10-05,ro,7dt6x5M1jzdTEt8oCbisTK
